ENTIDAD,MUN,LOC,AGEB,MZA,NOM_LOC,GRAPROES,PEA,POCUPADA,P15YM_SE,VPH_C_SERV,VPH_SNBIEN,P_18A24,P_60YMAS,REL_H_M,POBTOT,TOTHOG,POBHOG,VIVPAR_HAB,VPH_NDACMM,VPH_AUTOM,VPH_MOTO,VPH_BICI
14,039,0001,3618,026,Guadalajara,8.86,104.0,104.0,6.0,42.0,0.0,22.0,24.0,102.27,178.0,42.0,178.0,41.0,17.0,22.0,10.0,6.0
14,039,0001,3618,027,Guadalajara,8.92,50.0,50.0,5.0,23.0,0.0,14.0,17.0,79.63,97.0,23.0,97.0,23.0,10.0,13.0,4.0,3.0
14,039,0001,3618,028,Guadalajara,6.78,11.0,11.0,3.0,6.0,0.0,,4.0,233.33,20.0,6.0,20.0,6.0,,3.0,,
14,039,0001,3618,029,Guadalajara,11.06,40.0,40.0,0.0,21.0,0.0,9.0,8.0,113.79,62.0,21.0,62.0,20.0,7.0,12.0,7.0,5.0
14,039,0001,3618,030,Guadalajara,10.04,103.0,103.0,6.0,47.0,0.0,22.0,29.0,117.28,176.0,47.0,176.0,47.0,14.0,31.0,13.0,15.0
14,039,0001,3618,031,Guadalajara,7.98,58.0,58.0,6.0,30.0,0.0,8.0,9.0,65.71,116.0,30.0,116.0,30.0,20.0,10.0,,5.0
14,039,0001,3637,001,Guadalajara,,,,,,,,,,5.0,,,,,,,
14,039,0001,3637,002,Guadalajara,11.55,15.0,15.0,0.0,12.0,0.0,4.0,10.0,128.57,32.0,12.0,32.0,12.0,5.0,7.0,,
14,039,0001,3637,003,Guadalajara,11.71,25.0,25.0,,15.0,0.0,5.0,10.0,81.82,40.0,15.0,40.0,15.0,11.0,3.0,,3.0
14,039,0001,3637,004,Guadalajara,11.98,33.0,31.0,0.0,17.0,0.0,9.0,8.0,107.41,56.0,17.0,56.0,3.0,11.0,5.0,3.0,5.0
14,039,0001,3637,005,Guadalajara,13.56,14.0,14.0,0.0,6.0,0.0,3.0,4.0,83.33,22.0,6.0,22.0,6.0,3.0,3.0,,
14,039,0001,3637,006,Guadalajara,12.36,17.0,17.0,0.0,8.0,0.0,3.0,4.0,109.09,23.0,8.0,23.0,8.0,4.0,4.0,0.0,
14,039,0001,3637,007,Guadalajara,11.96,18.0,18.0,0.0,11.0,0.0,4.0,4.0,88.89,34.0,11.0,34.0,11.0,4.0,7.0,,3.0
14,039,0001,3637,008,Guadalajara,12.31,17.0,17.0,0.0,12.0,0.0,3.0,7.0,106.67,31.0,12.0,31.0,11.0,7.0,4.0,,3.0
14,039,0001,3637,009,Guadalajara,11.15,31.0,30.0,,19.0,0.0,5.0,11.0,110.71,59.0,19.0,59.0,19.0,8.0,10.0,3.0,6.0
14,039,0001,3637,010,Guadalajara,11.44,30.0,29.0,0.0,23.0,0.0,6.0,12.0,68.57,59.0,23.0,59.0,23.0,15.0,8.0,,
14,039,0001,3637,011,Guadalajara,12.25,42.0,42.0,,23.0,0.0,10.0,11.0,100.0,72.0,23.0,72.0,23.0,8.0,13.0,,4.0
14,039,0001,3637,012,Guadalajara,9.33,8.0,8.0,0.0,3.0,0.0,,3.0,100.0,14.0,3.0,14.0,3.0,,,,0.0
14,039,0001,3637,013,Guadalajara,12.82,14.0,14.0,0.0,4.0,0.0,5.0,,81.82,20.0,4.0,20.0,4.0,0.0,3.0,,
14,039,0001,3637,014,Guadalajara,13.55,6.0,6.0,0.0,4.0,0.0,,3.0,40.0,14.0,4.0,14.0,4.0,,,0.0,0.0
14,039,0001,3637,015,Guadalajara,12.08,35.0,35.0,0.0,24.0,0.0,16.0,18.0,60.87,74.0,24.0,74.0,24.0,14.0,10.0,,5.0
14,039,0001,3637,016,Guadalajara,11.54,20.0,20.0,,11.0,0.0,9.0,,130.77,30.0,11.0,30.0,11.0,6.0,4.0,,
14,039,0001,3637,017,Guadalajara,12.29,6.0,6.0,,3.0,0.0,,,125.0,9.0,3.0,9.0,3.0,,,0.0,
14,039,0001,3637,018,Guadalajara,11.86,34.0,34.0,,13.0,0.0,10.0,8.0,138.1,50.0,13.0,50.0,13.0,3.0,10.0,,
14,039,0001,3637,019,Guadalajara,11.56,16.0,16.0,,14.0,0.0,5.0,12.0,79.17,43.0,14.0,43.0,14.0,4.0,10.0,0.0,
14,039,0001,3637,020,Guadalajara,11.58,18.0,18.0,0.0,11.0,0.0,3.0,7.0,100.0,36.0,11.0,36.0,11.0,3.0,8.0,,4.0
14,039,0001,3637,022,Guadalajara,12.76,24.0,24.0,0.0,14.0,0.0,7.0,5.0,138.89,43.0,14.0,43.0,14.0,4.0,10.0,,
14,039,0001,3637,023,Guadalajara,13.47,12.0,12.0,0.0,4.0,0.0,6.0,3.0,90.0,19.0,4.0,19.0,4.0,,3.0,0.0,3.0
14,039,0001,3637,024,Guadalajara,9.8,7.0,7.0,,4.0,0.0,,3.0,142.86,17.0,4.0,17.0,4.0,,,,
14,039,0001,3637,025,Guadalajara,12.64,9.0,9.0,0.0,4.0,0.0,3.0,3.0,70.0,17.0,4.0,17.0,4.0,3.0,,0.0,0.0
14,039,0001,3637,026,Guadalajara,11.55,29.0,29.0,0.0,17.0,0.0,12.0,3.0,66.67,50.0,17.0,50.0,17.0,7.0,9.0,3.0,
14,039,0001,3637,027,Guadalajara,9.91,9.0,9.0,,4.0,0.0,,5.0,83.33,11.0,4.0,11.0,4.0,3.0,,0.0,
14,039,0001,3637,028,Guadalajara,12.86,11.0,11.0,,6.0,0.0,0.0,5.0,150.0,20.0,6.0,20.0,6.0,,3.0,,0.0
14,039,0001,3637,029,Guadalajara,9.83,17.0,17.0,,8.0,0.0,,0.0,77.78,32.0,8.0,32.0,7.0,4.0,4.0,,
14,039,0001,3637,030,Guadalajara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,039,0001,3641,001,Guadalajara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,039,0001,3641,002,Guadalajara,12.46,47.0,47.0,0.0,25.0,0.0,10.0,17.0,90.91,105.0,25.0,105.0,25.0,5.0,16.0,7.0,5.0
14,039,0001,3641,003,Guadalajara,14.21,26.0,26.0,0.0,16.0,0.0,4.0,11.0,111.54,55.0,16.0,55.0,16.0,4.0,12.0,,4.0
14,039,0001,3641,004,Guadalajara,,,,,,,,,,6.0,,,,,,,
14,039,0001,3641,005,Guadalajara,13.38,7.0,7.0,0.0,4.0,0.0,,,100.0,10.0,4.0,10.0,4.0,,3.0,0.0,
14,039,0001,3641,007,Guadalajara,11.37,15.0,15.0,0.0,17.0,0.0,4.0,16.0,68.0,42.0,17.0,42.0,17.0,10.0,7.0,0.0,
14,039,0001,3641,008,Guadalajara,13.11,28.0,27.0,0.0,14.0,0.0,6.0,14.0,67.74,52.0,14.0,52.0,14.0,4.0,9.0,,5.0
14,039,0001,3641,009,Guadalajara,13.82,10.0,9.0,0.0,3.0,0.0,,,62.5,13.0,3.0,13.0,3.0,,,,
14,039,0001,3641,010,Guadalajara,12.56,15.0,15.0,0.0,10.0,0.0,3.0,10.0,88.24,32.0,10.0,32.0,10.0,,8.0,,
14,039,0001,3641,011,Guadalajara,11.89,6.0,6.0,0.0,4.0,0.0,,3.0,160.0,13.0,4.0,13.0,4.0,,3.0,0.0,0.0
14,039,0001,3641,012,Guadalajara,11.91,3.0,3.0,0.0,4.0,0.0,,4.0,175.0,11.0,4.0,11.0,4.0,,,0.0,0.0
14,039,0001,3641,013,Guadalajara,9.6,5.0,5.0,0.0,3.0,0.0,3.0,,87.5,15.0,3.0,15.0,3.0,3.0,0.0,0.0,
14,039,0001,3641,014,Guadalajara,11.86,6.0,6.0,0.0,4.0,0.0,0.0,3.0,300.0,8.0,4.0,8.0,4.0,,,0.0,0.0
14,039,0001,3641,015,Guadalajara,14.22,19.0,19.0,0.0,14.0,0.0,15.0,10.0,76.67,53.0,14.0,53.0,13.0,5.0,9.0,0.0,3.0
14,039,0001,3641,016,Guadalajara,14.94,9.0,9.0,0.0,7.0,0.0,,3.0,72.73,19.0,8.0,19.0,8.0,,5.0,0.0,0.0
14,039,0001,3641,017,Guadalajara,13.89,16.0,16.0,0.0,9.0,0.0,,5.0,55.56,28.0,9.0,28.0,9.0,,6.0,4.0,
14,039,0001,3641,018,Guadalajara,13.64,7.0,7.0,0.0,4.0,0.0,3.0,,116.67,13.0,4.0,13.0,4.0,,3.0,,0.0
14,039,0001,3641,019,Guadalajara,12.31,28.0,28.0,,22.0,0.0,9.0,14.0,70.59,58.0,22.0,58.0,22.0,10.0,10.0,3.0,7.0
14,039,0001,3641,020,Guadalajara,12.78,5.0,5.0,0.0,4.0,0.0,,0.0,350.0,9.0,4.0,9.0,4.0,,3.0,0.0,
14,039,0001,3641,021,Guadalajara,11.21,12.0,12.0,0.0,4.0,0.0,5.0,,56.25,25.0,4.0,25.0,4.0,,,,
14,039,0001,3641,022,Guadalajara,9.5,7.0,7.0,,4.0,0.0,,4.0,100.0,10.0,4.0,10.0,4.0,3.0,,0.0,0.0
14,039,0001,3641,023,Guadalajara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,039,0001,3641,024,Guadalajara,12.79,11.0,11.0,0.0,4.0,0.0,3.0,3.0,122.22,20.0,4.0,20.0,4.0,,3.0,0.0,0.0
14,039,0001,3641,025,Guadalajara,14.93,8.0,8.0,0.0,4.0,0.0,,3.0,63.64,18.0,4.0,18.0,4.0,,3.0,0.0,
14,039,0001,3641,026,Guadalajara,14.04,31.0,30.0,0.0,16.0,0.0,9.0,8.0,125.0,63.0,16.0,63.0,16.0,5.0,11.0,,8.0
14,039,0001,3641,027,Guadalajara,11.1,6.0,6.0,,4.0,0.0,,4.0,100.0,12.0,4.0,12.0,4.0,,,0.0,
14,039,0001,3641,028,Guadalajara,10.4,6.0,6.0,,3.0,0.0,,4.0,66.67,10.0,3.0,10.0,3.0,,,,
14,039,0001,3641,029,Guadalajara,13.03,23.0,23.0,0.0,13.0,0.0,4.0,8.0,91.67,46.0,13.0,46.0,13.0,5.0,8.0,,0.0
14,039,0001,3641,030,Guadalajara,12.41,10.0,10.0,0.0,6.0,0.0,5.0,,111.11,19.0,6.0,19.0,5.0,3.0,3.0,,3.0
14,039,0001,3641,031,Guadalajara,15.4,6.0,6.0,0.0,4.0,0.0,,3.0,225.0,13.0,4.0,13.0,4.0,,3.0,0.0,0.0
14,039,0001,3641,032,Guadalajara,13.09,6.0,6.0,0.0,4.0,0.0,5.0,,37.5,11.0,4.0,11.0,4.0,3.0,,0.0,
14,039,0001,3641,033,Guadalajara,13.56,4.0,4.0,0.0,4.0,0.0,,5.0,66.67,10.0,4.0,10.0,4.0,3.0,,0.0,0.0
14,039,0001,3641,034,Guadalajara,,,,,,,,,,5.0,,,,,,,
14,039,0001,3641,035,Guadalajara,11.81,8.0,8.0,0.0,9.0,0.0,,9.0,64.29,23.0,9.0,23.0,9.0,4.0,5.0,,
14,039,0001,3641,036,Guadalajara,8.43,4.0,4.0,0.0,3.0,0.0,0.0,,133.33,7.0,3.0,7.0,3.0,,,0.0,
14,039,0001,3641,037,Guadalajara,15.0,0.0,0.0,0.0,3.0,0.0,10.0,0.0,175.0,11.0,3.0,11.0,3.0,3.0,0.0,0.0,0.0
14,039,0001,3641,038,Guadalajara,,,,,,,,,,4.0,,,,,,,
14,039,0001,3641,039,Guadalajara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,039,0001,3641,040,Guadalajara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,039,0001,3641,041,Guadalajara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,039,0001,3641,042,Guadalajara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,039,0001,3641,043,Guadalajara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,039,0001,3641,044,Guadalajara,14.16,15.0,15.0,0.0,8.0,0.0,,6.0,110.0,21.0,8.0,21.0,8.0,,7.0,,
14,039,0001,3641,045,Guadalajara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,039,0001,3656,001,Guadalajara,12.88,76.0,76.0,,40.0,0.0,15.0,38.0,93.15,141.0,40.0,141.0,38.0,12.0,27.0,,4.0
14,039,0001,3656,002,Guadalajara,13.43,87.0,85.0,0.0,47.0,0.0,22.0,23.0,58.0,158.0,47.0,158.0,46.0,4.0,43.0,5.0,5.0
14,039,0001,3656,003,Guadalajara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,039,0001,3656,004,Guadalajara,14.01,65.0,65.0,0.0,39.0,0.0,12.0,19.0,103.7,110.0,39.0,110.0,39.0,5.0,31.0,3.0,7.0
14,039,0001,3656,005,Guadalajara,13.27,71.0,70.0,,47.0,0.0,15.0,32.0,88.0,141.0,47.0,141.0,46.0,7.0,39.0,5.0,6.0
14,039,0001,3656,006,Guadalajara,12.88,59.0,59.0,,41.0,0.0,9.0,36.0,81.97,111.0,41.0,111.0,41.0,9.0,32.0,,6.0
14,039,0001,3656,007,Guadalajara,12.13,73.0,71.0,0.0,45.0,0.0,15.0,52.0,93.15,141.0,45.0,141.0,45.0,7.0,38.0,,3.0
14,039,0001,3656,008,Guadalajara,12.24,25.0,25.0,,17.0,0.0,,17.0,100.0,44.0,17.0,44.0,17.0,3.0,14.0,0.0,
14,039,0001,3656,009,Guadalajara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,039,0001,3656,010,Guadalajara,13.64,87.0,87.0,0.0,56.0,0.0,18.0,40.0,86.02,173.0,56.0,173.0,54.0,9.0,47.0,3.0,4.0
14,039,0001,3656,011,Guadalajara,12.62,46.0,45.0,,25.0,0.0,14.0,23.0,107.69,81.0,25.0,81.0,24.0,6.0,19.0,0.0,0.0
14,039,0001,3656,012,Guadalajara,13.14,97.0,97.0,0.0,57.0,0.0,20.0,37.0,90.0,171.0,57.0,171.0,57.0,9.0,47.0,4.0,7.0
14,039,0001,3656,013,Guadalajara,11.39,15.0,15.0,0.0,8.0,0.0,3.0,4.0,107.14,29.0,8.0,29.0,8.0,4.0,,,0.0
14,039,0001,3656,014,Guadalajara,12.65,143.0,143.0,,81.0,0.0,34.0,54.0,105.0,246.0,81.0,246.0,81.0,16.0,63.0,6.0,8.0
14,039,0001,3656,015,Guadalajara,12.59,83.0,83.0,,39.0,0.0,24.0,35.0,94.37,138.0,39.0,138.0,37.0,3.0,35.0,4.0,4.0
14,039,0001,3656,016,Guadalajara,12.52,72.0,72.0,,47.0,0.0,12.0,33.0,91.43,134.0,47.0,134.0,44.0,12.0,34.0,9.0,12.0
14,039,0001,3656,017,Guadalajara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,039,0001,3656,018,Guadalajara,13.18,73.0,72.0,,50.0,0.0,12.0,54.0,74.73,159.0,50.0,159.0,50.0,4.0,45.0,4.0,6.0
14,039,0001,3656,019,Guadalajara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,039,0001,3656,020,Guadalajara,10.16,25.0,22.0,,14.0,0.0,4.0,13.0,100.0,44.0,14.0,44.0,14.0,8.0,6.0,0.0,0.0
14,039,0001,3656,021,Guadalajara,11.09,30.0,30.0,,15.0,0.0,7.0,8.0,70.59,58.0,15.0,58.0,15.0,7.0,8.0,,0.0
14,039,0001,3656,022,Guadalajara,13.38,89.0,89.0,0.0,46.0,0.0,25.0,35.0,105.63,146.0,46.0,146.0,45.0,6.0,40.0,3.0,7.0
14,039,0001,3656,023,Guadalajara,12.66,28.0,28.0,0.0,18.0,0.0,5.0,16.0,100.0,56.0,18.0,56.0,17.0,,16.0,,3.0
14,039,0001,3656,024,Guadalajara,13.7,62.0,62.0,0.0,32.0,0.0,17.0,16.0,113.21,113.0,32.0,113.0,32.0,8.0,24.0,,3.0
14,039,0001,3656,025,Guadalajara,14.43,32.0,32.0,,23.0,0.0,4.0,25.0,97.37,75.0,23.0,75.0,22.0,3.0,20.0,,
14,039,0001,3656,026,Guadalajara,14.67,31.0,31.0,0.0,22.0,0.0,8.0,23.0,90.32,59.0,22.0,59.0,22.0,,21.0,,0.0
14,039,0001,3656,027,Guadalajara,12.59,30.0,29.0,0.0,19.0,0.0,3.0,25.0,80.77,47.0,19.0,47.0,19.0,6.0,12.0,,6.0
14,039,0001,3656,028,Guadalajara,14.04,42.0,42.0,0.0,22.0,0.0,11.0,16.0,68.57,59.0,22.0,59.0,22.0,9.0,13.0,3.0,5.0
14,039,0001,3656,029,Guadalajara,10.21,30.0,29.0,,16.0,0.0,6.0,11.0,74.19,54.0,16.0,54.0,16.0,7.0,9.0,,
14,039,0001,3656,030,Guadalajara,9.8,32.0,31.0,4.0,16.0,0.0,3.0,14.0,103.7,55.0,16.0,55.0,16.0,7.0,9.0,,
14,039,0001,3656,031,Guadalajara,9.66,18.0,17.0,0.0,14.0,0.0,3.0,11.0,86.36,41.0,14.0,41.0,14.0,10.0,4.0,0.0,0.0
14,039,0001,3656,032,Guadalajara,9.77,25.0,25.0,,15.0,0.0,,12.0,95.83,47.0,15.0,47.0,15.0,10.0,,3.0,
14,039,0001,3656,033,Guadalajara,10.28,28.0,28.0,,16.0,0.0,8.0,8.0,95.45,43.0,16.0,43.0,16.0,7.0,8.0,,3.0
14,039,0001,3656,034,Guadalajara,10.42,32.0,32.0,3.0,15.0,0.0,5.0,10.0,73.33,52.0,15.0,52.0,15.0,10.0,4.0,,
14,039,0001,3656,035,Guadalajara,9.83,20.0,20.0,0.0,15.0,0.0,6.0,9.0,66.67,35.0,15.0,35.0,15.0,11.0,4.0,0.0,4.0
14,039,0001,3656,036,Guadalajara,10.73,26.0,26.0,,15.0,0.0,4.0,9.0,109.52,44.0,15.0,44.0,15.0,8.0,7.0,0.0,3.0
14,039,0001,3656,037,Guadalajara,10.3,30.0,28.0,,16.0,0.0,6.0,10.0,96.43,55.0,16.0,55.0,16.0,10.0,5.0,,
14,039,0001,3656,038,Guadalajara,10.81,16.0,16.0,,15.0,0.0,,7.0,89.47,36.0,15.0,36.0,15.0,9.0,5.0,,0.0
14,039,0001,3656,039,Guadalajara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,039,0001,3660,001,Guadalajara,10.0,103.0,97.0,3.0,59.0,0.0,17.0,52.0,87.27,206.0,59.0,206.0,59.0,37.0,22.0,0.0,12.0
14,039,0001,3660,002,Guadalajara,8.84,56.0,50.0,,27.0,0.0,15.0,31.0,94.34,103.0,27.0,103.0,27.0,19.0,8.0,0.0,
14,039,0001,3660,003,Guadalajara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,039,0001,3660,004,Guadalajara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,039,0001,3660,005,Guadalajara,9.39,37.0,34.0,0.0,20.0,0.0,12.0,13.0,105.13,80.0,20.0,80.0,20.0,12.0,8.0,0.0,3.0
14,039,0001,3660,006,Guadalajara,10.37,60.0,60.0,5.0,34.0,0.0,9.0,23.0,110.53,120.0,34.0,120.0,34.0,19.0,14.0,,9.0
14,039,0001,3660,007,Guadalajara,9.99,60.0,58.0,3.0,33.0,0.0,11.0,18.0,116.07,121.0,33.0,121.0,32.0,16.0,16.0,3.0,3.0
14,039,0001,3660,008,Guadalajara,8.76,73.0,73.0,4.0,55.0,0.0,17.0,40.0,93.68,184.0,55.0,184.0,55.0,36.0,17.0,3.0,4.0
14,039,0001,3660,009,Guadalajara,9.4,73.0,73.0,,43.0,0.0,14.0,32.0,104.17,147.0,43.0,147.0,42.0,25.0,17.0,4.0,7.0
14,039,0001,3660,010,Guadalajara,9.0,7.0,7.0,0.0,3.0,0.0,0.0,3.0,50.0,9.0,3.0,9.0,3.0,,,0.0,0.0
14,039,0001,3660,011,Guadalajara,8.47,77.0,76.0,10.0,45.0,0.0,15.0,37.0,91.95,167.0,45.0,167.0,44.0,26.0,15.0,9.0,10.0
14,039,0001,3660,012,Guadalajara,8.6,45.0,44.0,3.0,29.0,0.0,,23.0,73.44,111.0,29.0,111.0,29.0,20.0,8.0,,8.0
14,039,0001,3660,013,Guadalajara,10.18,55.0,52.0,,30.0,0.0,7.0,23.0,111.11,114.0,30.0,114.0,30.0,16.0,13.0,,10.0
14,039,0001,3660,014,Guadalajara,10.43,14.0,14.0,0.0,8.0,0.0,3.0,4.0,114.29,30.0,8.0,30.0,8.0,5.0,3.0,0.0,
14,039,0001,3660,015,Guadalajara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,039,0001,3660,016,Guadalajara,9.88,69.0,69.0,,33.0,0.0,16.0,22.0,95.52,131.0,33.0,131.0,33.0,11.0,22.0,,5.0
14,039,0001,3660,017,Guadalajara,9.82,35.0,33.0,,18.0,0.0,4.0,14.0,108.33,75.0,18.0,75.0,18.0,6.0,12.0,,
14,039,0001,3660,018,Guadalajara,7.98,24.0,24.0,4.0,20.0,0.0,7.0,23.0,65.0,66.0,20.0,66.0,20.0,14.0,6.0,,0.0
14,039,0001,3660,019,Guadalajara,11.06,76.0,74.0,0.0,36.0,0.0,14.0,20.0,91.89,142.0,36.0,142.0,36.0,11.0,24.0,4.0,12.0
14,039,0001,3660,020,Guadalajara,10.48,39.0,38.0,0.0,21.0,0.0,5.0,20.0,71.79,67.0,21.0,67.0,21.0,5.0,15.0,,
14,039,0001,3660,021,Guadalajara,9.64,130.0,125.0,19.0,75.0,0.0,25.0,60.0,79.43,314.0,75.0,314.0,74.0,32.0,41.0,8.0,13.0
14,039,0001,3660,022,Guadalajara,9.36,67.0,63.0,6.0,41.0,0.0,13.0,37.0,105.8,142.0,41.0,142.0,40.0,16.0,24.0,4.0,6.0
14,039,0001,3660,023,Guadalajara,9.98,88.0,81.0,,44.0,0.0,37.0,24.0,101.06,189.0,44.0,189.0,44.0,25.0,18.0,5.0,3.0
14,039,0001,3660,024,Guadalajara,9.23,45.0,44.0,5.0,35.0,0.0,14.0,27.0,77.78,112.0,35.0,112.0,34.0,22.0,12.0,,4.0
14,039,0001,3660,025,Guadalajara,9.41,91.0,91.0,3.0,57.0,0.0,27.0,31.0,93.52,209.0,57.0,209.0,56.0,27.0,28.0,3.0,6.0
14,039,0001,3660,026,Guadalajara,9.35,56.0,56.0,,28.0,0.0,17.0,18.0,84.62,120.0,28.0,120.0,28.0,18.0,9.0,,5.0
14,039,0001,3660,027,Guadalajara,9.77,59.0,57.0,,28.0,0.0,9.0,14.0,91.67,115.0,28.0,115.0,27.0,15.0,10.0,5.0,5.0
14,039,0001,3660,028,Guadalajara,10.3,76.0,76.0,,43.0,0.0,12.0,27.0,91.14,151.0,43.0,151.0,42.0,21.0,21.0,4.0,
14,039,0001,3660,030,Guadalajara,9.47,282.0,277.0,7.0,129.0,0.0,73.0,84.0,84.4,520.0,129.0,520.0,128.0,61.0,57.0,24.0,26.0
14,039,0001,3660,033,Guadalajara,10.81,118.0,117.0,,55.0,0.0,16.0,39.0,88.18,207.0,55.0,207.0,55.0,14.0,41.0,,5.0
14,039,0001,3660,034,Guadalajara,10.24,162.0,154.0,11.0,76.0,0.0,42.0,26.0,98.03,301.0,76.0,301.0,75.0,31.0,40.0,12.0,18.0
14,039,0001,3660,035,Guadalajara,10.26,42.0,42.0,0.0,25.0,0.0,10.0,21.0,78.33,107.0,25.0,107.0,24.0,13.0,11.0,5.0,5.0
14,039,0001,3660,036,Guadalajara,9.3,30.0,30.0,,18.0,0.0,7.0,12.0,103.23,63.0,18.0,63.0,17.0,6.0,9.0,4.0,5.0
14,039,0001,3660,037,Guadalajara,9.05,84.0,77.0,,40.0,0.0,16.0,22.0,98.59,141.0,40.0,141.0,40.0,24.0,14.0,3.0,4.0
14,039,0001,3660,038,Guadalajara,9.84,175.0,168.0,7.0,98.0,0.0,46.0,63.0,88.12,380.0,98.0,380.0,98.0,54.0,41.0,12.0,8.0
14,039,0001,3660,039,Guadalajara,9.63,119.0,118.0,5.0,68.0,0.0,29.0,44.0,117.46,274.0,68.0,274.0,67.0,33.0,34.0,4.0,7.0
14,039,0001,3660,040,Guadalajara,10.02,69.0,68.0,,28.0,0.0,17.0,18.0,91.8,117.0,28.0,117.0,28.0,13.0,15.0,,3.0
14,039,0001,3660,049,Guadalajara,9.32,43.0,37.0,0.0,22.0,0.0,9.0,25.0,111.63,91.0,22.0,91.0,22.0,16.0,6.0,,
14,039,0001,3660,050,Guadalajara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,039,0001,3660,051,Guadalajara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,039,0001,.,001,Guadalajara,12.18,62.0,60.0,0.0,38.0,0.0,8.0,28.0,71.64,115.0,38.0,115.0,38.0,14.0,22.0,,11.0
14,039,0001,.,002,Guadalajara,12.29,58.0,57.0,0.0,34.0,0.0,13.0,34.0,90.91,105.0,34.0,105.0,34.0,3.0,31.0,,4.0
14,039,0001,.,003,Guadalajara,12.32,73.0,70.0,0.0,41.0,0.0,16.0,32.0,100.0,144.0,41.0,144.0,41.0,10.0,30.0,,8.0
14,039,0001,.,004,Guadalajara,12.49,83.0,82.0,,51.0,0.0,15.0,39.0,76.6,166.0,51.0,166.0,51.0,17.0,34.0,,16.0
14,039,0001,.,005,Guadalajara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,039,0001,.,006,Guadalajara,12.09,26.0,22.0,0.0,17.0,0.0,6.0,6.0,127.78,41.0,17.0,41.0,16.0,8.0,9.0,0.0,
14,039,0001,.,007,Guadalajara,11.28,25.0,25.0,,15.0,0.0,3.0,4.0,90.48,40.0,15.0,40.0,15.0,8.0,7.0,0.0,
14,039,0001,.,008,Guadalajara,12.95,128.0,124.0,0.0,68.0,0.0,23.0,62.0,105.66,218.0,68.0,218.0,68.0,16.0,52.0,3.0,4.0
14,039,0001,.,009,Guadalajara,12.07,155.0,152.0,0.0,85.0,0.0,28.0,60.0,96.67,295.0,85.0,295.0,85.0,16.0,69.0,6.0,21.0
14,039,0001,.,010,Guadalajara,12.78,70.0,68.0,0.0,35.0,0.0,15.0,24.0,88.89,119.0,35.0,119.0,35.0,,33.0,,21.0
14,039,0001,.,011,Guadalajara,11.88,49.0,48.0,,33.0,0.0,7.0,33.0,74.55,96.0,33.0,96.0,33.0,11.0,22.0,0.0,10.0
