ENTIDAD,MUN,LOC,AGEB,MZA,NOM_LOC,GRAPROES,PEA,POCUPADA,P15YM_SE,VPH_C_SERV,VPH_SNBIEN,P_18A24,P_60YMAS,REL_H_M,POBTOT,TOTHOG,POBHOG,VIVPAR_HAB,VPH_NDACMM,VPH_AUTOM,VPH_MOTO,VPH_BICI,ClaveGeo
14,039,0001,1325,047,Guadalajara,13.26,14.0,13.0,0.0,12.0,0.0,,8.0,130.0,23.0,12.0,23.0,12.0,5.0,7.0,0.0,,1403900011325047
14,039,0001,1325,048,Guadalajara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1403900011325048
14,039,0001,1325,049,Guadalajara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1403900011325049
14,039,0001,.,001,Guadalajara,11.68,57.0,55.0,,34.0,0.0,11.0,21.0,70.0,85.0,34.0,85.0,24.0,23.0,10.0,,7.0,140390001.001
14,039,0001,.,002,Guadalajara,14.1,39.0,38.0,0.0,20.0,0.0,5.0,8.0,103.57,57.0,20.0,57.0,17.0,11.0,8.0,,5.0,140390001.002
14,039,0001,.,003,Guadalajara,12.94,32.0,32.0,0.0,16.0,0.0,8.0,17.0,93.55,60.0,16.0,60.0,12.0,7.0,8.0,,3.0,140390001.003
14,039,0001,.,004,Guadalajara,,,,,,,,,,5.0,,,,,,,,140390001.004
14,039,0001,.,005,Guadalajara,13.48,39.0,39.0,,18.0,0.0,5.0,14.0,66.67,50.0,18.0,50.0,17.0,8.0,10.0,,4.0,140390001.005
14,039,0001,.,006,Guadalajara,13.67,28.0,28.0,0.0,20.0,0.0,4.0,11.0,110.71,59.0,20.0,59.0,18.0,11.0,8.0,,7.0,140390001.006
14,039,0001,.,007,Guadalajara,14.36,36.0,36.0,0.0,12.0,0.0,7.0,4.0,235.71,47.0,12.0,47.0,12.0,9.0,3.0,,,140390001.007
14,039,0001,.,008,Guadalajara,13.94,26.0,25.0,0.0,16.0,0.0,4.0,5.0,86.96,43.0,16.0,43.0,12.0,6.0,9.0,,6.0,140390001.008
14,039,0001,.,009,Guadalajara,12.83,31.0,31.0,0.0,18.0,0.0,5.0,12.0,145.45,54.0,18.0,48.0,17.0,6.0,12.0,0.0,6.0,140390001.009
14,039,0001,.,010,Guadalajara,12.02,67.0,66.0,,33.0,0.0,11.0,19.0,61.76,110.0,33.0,99.0,32.0,16.0,14.0,4.0,10.0,140390001.010
14,039,0001,.,011,Guadalajara,13.75,29.0,29.0,0.0,19.0,0.0,5.0,12.0,142.11,46.0,19.0,46.0,19.0,8.0,10.0,,8.0,140390001.011
14,039,0001,.,012,Guadalajara,12.78,105.0,104.0,,54.0,0.0,21.0,31.0,117.57,161.0,54.0,161.0,52.0,33.0,19.0,5.0,18.0,140390001.012
14,039,0001,.,013,Guadalajara,12.51,27.0,27.0,0.0,14.0,,8.0,7.0,122.73,49.0,15.0,49.0,13.0,8.0,6.0,3.0,5.0,140390001.013
14,039,0001,.,014,Guadalajara,12.2,45.0,45.0,0.0,23.0,,6.0,14.0,71.05,65.0,23.0,65.0,23.0,13.0,9.0,,7.0,140390001.014
14,039,0001,.,015,Guadalajara,11.71,12.0,12.0,0.0,9.0,0.0,,3.0,100.0,18.0,9.0,18.0,9.0,7.0,,,0.0,140390001.015
14,039,0001,.,016,Guadalajara,12.73,16.0,16.0,0.0,10.0,0.0,4.0,9.0,109.09,23.0,10.0,23.0,10.0,4.0,6.0,0.0,4.0,140390001.016
14,039,0001,.,017,Guadalajara,12.97,25.0,25.0,0.0,13.0,0.0,,10.0,50.0,36.0,13.0,36.0,12.0,8.0,5.0,0.0,4.0,140390001.017
14,039,0001,.,018,Guadalajara,13.38,45.0,44.0,0.0,29.0,0.0,8.0,15.0,97.3,73.0,29.0,73.0,23.0,11.0,17.0,,5.0,140390001.018
14,039,0001,.,019,Guadalajara,14.11,48.0,46.0,0.0,21.0,0.0,3.0,12.0,82.05,71.0,21.0,71.0,21.0,8.0,12.0,3.0,7.0,140390001.019
14,039,0001,.,020,Guadalajara,12.85,33.0,33.0,0.0,21.0,0.0,6.0,16.0,107.14,58.0,21.0,58.0,21.0,11.0,9.0,3.0,9.0,140390001.020
14,039,0001,.,021,Guadalajara,12.97,33.0,33.0,0.0,13.0,0.0,5.0,5.0,113.64,47.0,13.0,47.0,13.0,4.0,7.0,,4.0,140390001.021
14,039,0001,.,022,Guadalajara,12.73,33.0,33.0,0.0,11.0,0.0,9.0,4.0,56.0,39.0,11.0,39.0,11.0,8.0,3.0,,5.0,140390001.022
14,039,0001,.,023,Guadalajara,10.88,15.0,15.0,0.0,7.0,0.0,,,175.0,22.0,7.0,22.0,6.0,4.0,3.0,0.0,5.0,140390001.023
14,039,0001,.,024,Guadalajara,13.14,17.0,17.0,0.0,12.0,0.0,,6.0,175.0,22.0,12.0,22.0,12.0,8.0,4.0,0.0,5.0,140390001.024
14,039,0001,1344,001,Guadalajara,13.59,25.0,25.0,0.0,12.0,0.0,,10.0,106.25,33.0,12.0,33.0,12.0,6.0,6.0,,6.0,1403900011344001
14,039,0001,1344,002,Guadalajara,11.21,27.0,27.0,,12.0,,,6.0,86.36,41.0,12.0,41.0,12.0,11.0,,0.0,3.0,1403900011344002
14,039,0001,1344,003,Guadalajara,14.4,30.0,28.0,0.0,11.0,0.0,9.0,5.0,137.5,38.0,11.0,38.0,10.0,4.0,7.0,,,1403900011344003
14,039,0001,1344,004,Guadalajara,12.59,41.0,41.0,,25.0,0.0,5.0,7.0,140.0,60.0,25.0,60.0,21.0,15.0,8.0,,6.0,1403900011344004
14,039,0001,1344,005,Guadalajara,14.86,45.0,44.0,0.0,22.0,0.0,5.0,16.0,126.67,68.0,22.0,68.0,15.0,10.0,12.0,3.0,7.0,1403900011344005
14,039,0001,1344,006,Guadalajara,13.65,58.0,57.0,,27.0,0.0,8.0,10.0,140.54,89.0,27.0,89.0,27.0,9.0,14.0,7.0,8.0,1403900011344006
14,039,0001,1344,007,Guadalajara,13.89,23.0,23.0,0.0,16.0,0.0,3.0,11.0,72.73,38.0,17.0,38.0,16.0,7.0,9.0,,9.0,1403900011344007
14,039,0001,1344,008,Guadalajara,13.52,24.0,24.0,0.0,13.0,0.0,4.0,6.0,70.0,34.0,13.0,34.0,11.0,9.0,4.0,,4.0,1403900011344008
14,039,0001,1344,009,Guadalajara,14.92,8.0,8.0,0.0,4.0,0.0,,3.0,77.78,16.0,4.0,16.0,4.0,,,0.0,,1403900011344009
14,039,0001,1344,010,Guadalajara,11.75,17.0,16.0,0.0,12.0,0.0,,8.0,85.71,26.0,12.0,26.0,8.0,10.0,,0.0,4.0,1403900011344010
14,039,0001,1344,011,Guadalajara,11.38,3.0,,0.0,,0.0,3.0,,60.0,8.0,,,0.0,,0.0,0.0,,1403900011344011
14,039,0001,1344,012,Guadalajara,11.39,12.0,12.0,0.0,6.0,0.0,3.0,5.0,85.71,26.0,6.0,26.0,5.0,4.0,,0.0,,1403900011344012
14,039,0001,1344,013,Guadalajara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1403900011344013
14,039,0001,1344,014,Guadalajara,11.86,34.0,34.0,,18.0,,7.0,4.0,100.0,62.0,18.0,62.0,15.0,11.0,7.0,0.0,6.0,1403900011344014
14,039,0001,1344,015,Guadalajara,13.4,6.0,6.0,0.0,4.0,0.0,,4.0,116.67,13.0,4.0,13.0,4.0,3.0,,0.0,,1403900011344015
14,039,0001,1344,016,Guadalajara,13.4,46.0,46.0,,21.0,0.0,12.0,7.0,141.38,70.0,21.0,65.0,18.0,9.0,12.0,,5.0,1403900011344016
14,039,0001,1344,017,Guadalajara,13.75,21.0,20.0,0.0,12.0,0.0,,5.0,86.67,28.0,12.0,28.0,10.0,5.0,7.0,,4.0,1403900011344017
14,039,0001,1344,018,Guadalajara,14.65,30.0,29.0,0.0,14.0,,8.0,3.0,250.0,35.0,15.0,35.0,12.0,13.0,,,5.0,1403900011344018
14,039,0001,1344,019,Guadalajara,14.45,6.0,6.0,0.0,5.0,0.0,3.0,4.0,200.0,12.0,5.0,12.0,3.0,3.0,,,0.0,1403900011344019
14,039,0001,1344,020,Guadalajara,13.59,31.0,31.0,0.0,18.0,0.0,6.0,5.0,65.52,48.0,18.0,48.0,13.0,10.0,8.0,,5.0,1403900011344020
14,039,0001,1344,021,Guadalajara,13.44,33.0,33.0,0.0,10.0,0.0,14.0,7.0,108.0,52.0,10.0,37.0,5.0,7.0,,,,1403900011344021
14,039,0001,1344,022,Guadalajara,13.55,34.0,34.0,0.0,13.0,0.0,6.0,7.0,118.18,48.0,13.0,48.0,9.0,4.0,8.0,4.0,6.0,1403900011344022
14,039,0001,1344,023,Guadalajara,9.03,33.0,33.0,,7.0,0.0,,17.0,23.33,37.0,7.0,16.0,,3.0,4.0,,,1403900011344023
14,039,0001,1344,024,Guadalajara,13.0,24.0,24.0,0.0,8.0,0.0,,,115.38,28.0,8.0,28.0,3.0,,,4.0,3.0,1403900011344024
14,039,0001,1344,025,Guadalajara,,,,,,,,,,11.0,,,,,,,,1403900011344025
14,039,0001,1344,026,Guadalajara,11.14,21.0,21.0,,9.0,0.0,4.0,3.0,225.0,26.0,9.0,26.0,9.0,7.0,,0.0,3.0,1403900011344026
14,039,0001,1344,027,Guadalajara,11.47,15.0,15.0,,10.0,,,4.0,137.5,19.0,10.0,19.0,9.0,6.0,4.0,,5.0,1403900011344027
14,039,0001,1344,028,Guadalajara,11.94,14.0,14.0,0.0,9.0,0.0,4.0,3.0,157.14,18.0,9.0,18.0,8.0,6.0,,,,1403900011344028
14,039,0001,1344,029,Guadalajara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1403900011344029
14,039,0001,1344,030,Guadalajara,13.09,17.0,17.0,,8.0,0.0,,9.0,114.29,30.0,8.0,30.0,6.0,3.0,5.0,0.0,,1403900011344030
14,039,0001,1344,031,Guadalajara,11.87,46.0,44.0,0.0,16.0,0.0,7.0,11.0,205.26,58.0,16.0,37.0,15.0,6.0,9.0,,5.0,1403900011344031
14,039,0001,1344,032,Guadalajara,12.15,14.0,14.0,0.0,8.0,0.0,5.0,4.0,133.33,28.0,8.0,21.0,7.0,,5.0,,4.0,1403900011344032
14,039,0001,1344,033,Guadalajara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1403900011344033
14,039,0001,1344,034,Guadalajara,9.38,19.0,18.0,0.0,7.0,0.0,,3.0,50.0,33.0,7.0,33.0,7.0,4.0,,,,1403900011344034
14,039,0001,1344,035,Guadalajara,13.71,15.0,15.0,0.0,6.0,0.0,,5.0,183.33,17.0,6.0,17.0,,,,3.0,,1403900011344035
14,039,0001,1344,036,Guadalajara,,,,,,,,,,4.0,,,,,,,,1403900011344036
14,039,0001,1344,037,Guadalajara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1403900011344037
14,039,0001,1344,038,Guadalajara,8.6,5.0,5.0,,3.0,0.0,0.0,,166.67,8.0,3.0,8.0,3.0,,,0.0,0.0,1403900011344038
14,039,0001,1344,039,Guadalajara,10.25,3.0,3.0,0.0,3.0,0.0,0.0,,,5.0,3.0,4.0,,3.0,0.0,0.0,0.0,1403900011344039
14,039,0001,1344,040,Guadalajara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1403900011344040
14,039,0001,1344,041,Guadalajara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1403900011344041
14,039,0001,1344,042,Guadalajara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1403900011344042
14,039,0001,1344,043,Guadalajara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1403900011344043
14,039,0001,1344,044,Guadalajara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1403900011344044
14,039,0001,1344,045,Guadalajara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1403900011344045
14,039,0001,1359,001,Guadalajara,,,,,,,,,,2.0,,,,,,,,1403900011359001
14,039,0001,1359,002,Guadalajara,12.95,18.0,18.0,0.0,10.0,0.0,3.0,6.0,144.44,22.0,11.0,22.0,5.0,8.0,,,5.0,1403900011359002
14,039,0001,1359,003,Guadalajara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1403900011359003
14,039,0001,1359,004,Guadalajara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1403900011359004
14,039,0001,1359,005,Guadalajara,11.69,55.0,55.0,,25.0,0.0,18.0,8.0,145.71,86.0,26.0,85.0,25.0,20.0,4.0,,9.0,1403900011359005
14,039,0001,1359,006,Guadalajara,13.44,4.0,4.0,0.0,,0.0,0.0,,350.0,9.0,,6.0,0.0,,,,,1403900011359006
14,039,0001,1359,007,Guadalajara,,,,,,,,,,4.0,,,,,,,,1403900011359007
14,039,0001,1359,008,Guadalajara,13.38,27.0,27.0,0.0,15.0,0.0,,5.0,94.74,37.0,15.0,37.0,14.0,11.0,4.0,3.0,5.0,1403900011359008
14,039,0001,1359,009,Guadalajara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1403900011359009
14,039,0001,1359,010,Guadalajara,13.27,30.0,30.0,0.0,16.0,0.0,11.0,4.0,118.75,35.0,16.0,35.0,15.0,14.0,0.0,,6.0,1403900011359010
14,039,0001,1359,011,Guadalajara,10.65,23.0,22.0,,10.0,0.0,5.0,10.0,70.0,51.0,10.0,51.0,9.0,4.0,6.0,,3.0,1403900011359011
14,039,0001,1359,012,Guadalajara,13.72,14.0,14.0,0.0,3.0,0.0,0.0,6.0,100.0,18.0,3.0,18.0,3.0,0.0,3.0,0.0,0.0,1403900011359012
14,039,0001,1359,013,Guadalajara,10.73,10.0,10.0,0.0,5.0,0.0,0.0,,62.5,13.0,5.0,13.0,4.0,4.0,,0.0,,1403900011359013
14,039,0001,1359,014,Guadalajara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1403900011359014
14,039,0001,1359,015,Guadalajara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1403900011359015
14,039,0001,1359,016,Guadalajara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1403900011359016
14,039,0001,1359,017,Guadalajara,,,,,,,,,,6.0,,,,,,,,1403900011359017
14,039,0001,1359,018,Guadalajara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1403900011359018
14,039,0001,1359,019,Guadalajara,,,,,,,,,,4.0,,,,,,,,1403900011359019
14,039,0001,1359,020,Guadalajara,,,,,,,,,,10.0,,,,,,,,1403900011359020
14,039,0001,1359,021,Guadalajara,,,,,,,,,,2.0,,,,,,,,1403900011359021
14,039,0001,1359,022,Guadalajara,10.23,16.0,16.0,0.0,10.0,0.0,,7.0,130.0,23.0,10.0,23.0,9.0,4.0,6.0,3.0,3.0,1403900011359022
14,039,0001,1359,023,Guadalajara,12.39,20.0,20.0,0.0,12.0,0.0,3.0,15.0,57.14,33.0,12.0,27.0,11.0,9.0,3.0,,,1403900011359023
14,039,0001,1359,024,Guadalajara,11.74,31.0,29.0,0.0,19.0,0.0,3.0,6.0,90.91,42.0,19.0,42.0,18.0,12.0,6.0,,5.0,1403900011359024
14,039,0001,1359,025,Guadalajara,13.83,7.0,7.0,0.0,5.0,0.0,0.0,6.0,180.0,14.0,5.0,14.0,5.0,3.0,,0.0,0.0,1403900011359025
14,039,0001,1359,026,Guadalajara,12.14,44.0,43.0,0.0,26.0,0.0,11.0,19.0,102.56,79.0,27.0,79.0,19.0,17.0,9.0,0.0,8.0,1403900011359026
14,039,0001,1359,027,Guadalajara,13.22,30.0,29.0,,22.0,0.0,8.0,17.0,107.14,58.0,22.0,54.0,17.0,13.0,7.0,7.0,6.0,1403900011359027
14,039,0001,1359,028,Guadalajara,12.06,55.0,54.0,0.0,29.0,0.0,9.0,9.0,117.65,74.0,29.0,74.0,7.0,19.0,9.0,5.0,8.0,1403900011359028
14,039,0001,1359,029,Guadalajara,11.74,22.0,22.0,0.0,14.0,0.0,,8.0,122.22,40.0,14.0,32.0,14.0,7.0,5.0,4.0,6.0,1403900011359029
14,039,0001,1359,030,Guadalajara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1403900011359030
14,039,0001,1359,031,Guadalajara,12.33,3.0,3.0,0.0,4.0,0.0,0.0,3.0,200.0,6.0,4.0,6.0,0.0,3.0,,,,1403900011359031
14,039,0001,1359,032,Guadalajara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1403900011359032
14,039,0001,1359,033,Guadalajara,,,,,,,,,,13.0,,,,,,,,1403900011359033
14,039,0001,1359,034,Guadalajara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1403900011359034
14,039,0001,1359,035,Guadalajara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1403900011359035
14,039,0001,1359,036,Guadalajara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1403900011359036
14,039,0001,1359,037,Guadalajara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1403900011359037
14,039,0001,1359,038,Guadalajara,,,,,,,,,,2.0,,,,,,,,1403900011359038
14,039,0001,1359,039,Guadalajara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1403900011359039
14,039,0001,1359,040,Guadalajara,,,,,,,,,,7.0,,,,,,,,1403900011359040
14,039,0001,1359,041,Guadalajara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1403900011359041
14,039,0001,1359,042,Guadalajara,10.38,7.0,7.0,,7.0,0.0,0.0,28.0,75.0,35.0,7.0,15.0,7.0,4.0,3.0,0.0,,1403900011359042
14,039,0001,1359,043,Guadalajara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1403900011359043
14,039,0001,1359,044,Guadalajara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1403900011359044
14,039,0001,1359,045,Guadalajara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1403900011359045
14,039,0001,1359,046,Guadalajara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1403900011359046
14,039,0001,1359,047,Guadalajara,,,,,,,,,,1.0,,,,,,,,1403900011359047
14,039,0001,1359,048,Guadalajara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1403900011359048
14,039,0001,1359,049,Guadalajara,11.61,14.0,14.0,0.0,,0.0,,7.0,20.0,18.0,,5.0,,,,0.0,,1403900011359049
14,039,0001,1359,050,Guadalajara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1403900011359050
14,039,0001,1363,001,Guadalajara,14.07,24.0,24.0,,12.0,0.0,,10.0,100.0,28.0,12.0,28.0,12.0,6.0,6.0,,6.0,1403900011363001
14,039,0001,1363,002,Guadalajara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1403900011363002
14,039,0001,1363,003,Guadalajara,,,,,,,,,,4.0,,,,,,,,1403900011363003
14,039,0001,1363,004,Guadalajara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1403900011363004
14,039,0001,1363,005,Guadalajara,12.7,24.0,24.0,0.0,14.0,0.0,9.0,9.0,100.0,38.0,14.0,38.0,14.0,8.0,6.0,,3.0,1403900011363005
14,039,0001,1363,006,Guadalajara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1403900011363006
14,039,0001,1363,007,Guadalajara,12.11,16.0,16.0,0.0,8.0,0.0,,7.0,83.33,22.0,8.0,22.0,8.0,5.0,3.0,0.0,0.0,1403900011363007
14,039,0001,1363,008,Guadalajara,12.66,36.0,36.0,3.0,18.0,0.0,5.0,16.0,77.14,62.0,18.0,62.0,18.0,10.0,8.0,,4.0,1403900011363008
14,039,0001,1363,009,Guadalajara,12.13,101.0,97.0,,39.0,0.0,19.0,24.0,96.25,157.0,39.0,157.0,38.0,23.0,16.0,3.0,6.0,1403900011363009
14,039,0001,1363,010,Guadalajara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1403900011363010
14,039,0001,1363,011,Guadalajara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1403900011363011
14,039,0001,1363,012,Guadalajara,12.67,8.0,8.0,0.0,5.0,0.0,,0.0,150.0,10.0,5.0,10.0,5.0,5.0,0.0,0.0,0.0,1403900011363012
14,039,0001,1363,013,Guadalajara,13.29,15.0,15.0,0.0,8.0,0.0,,0.0,216.67,19.0,8.0,19.0,8.0,3.0,4.0,3.0,,1403900011363013
14,039,0001,1363,015,Guadalajara,,,,,,,,,,1.0,,,,,,,,1403900011363015
14,039,0001,1363,016,Guadalajara,11.3,32.0,32.0,3.0,21.0,0.0,9.0,8.0,79.31,52.0,21.0,52.0,21.0,16.0,3.0,3.0,9.0,1403900011363016
14,039,0001,1363,017,Guadalajara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1403900011363017
14,039,0001,1363,018,Guadalajara,13.42,33.0,33.0,,20.0,0.0,9.0,10.0,100.0,56.0,20.0,56.0,19.0,15.0,5.0,0.0,4.0,1403900011363018
14,039,0001,1363,019,Guadalajara,12.51,57.0,57.0,0.0,29.0,0.0,14.0,19.0,59.02,97.0,29.0,97.0,26.0,13.0,12.0,7.0,8.0,1403900011363019
14,039,0001,1363,020,Guadalajara,,,,,,,,,,6.0,,,,,,,,1403900011363020
14,039,0001,1363,021,Guadalajara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1403900011363021
14,039,0001,1363,022,Guadalajara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1403900011363022
14,039,0001,1363,023,Guadalajara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1403900011363023
14,039,0001,1363,024,Guadalajara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1403900011363024
14,039,0001,1363,025,Guadalajara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1403900011363025
14,039,0001,1363,026,Guadalajara,13.66,42.0,42.0,,25.0,0.0,3.0,6.0,100.0,64.0,25.0,64.0,25.0,12.0,11.0,5.0,11.0,1403900011363026
14,039,0001,1363,027,Guadalajara,10.12,166.0,165.0,3.0,71.0,0.0,32.0,33.0,95.97,243.0,71.0,243.0,67.0,48.0,20.0,13.0,22.0,1403900011363027
14,039,0001,1363,028,Guadalajara,10.47,37.0,37.0,0.0,15.0,0.0,8.0,11.0,96.77,61.0,15.0,61.0,15.0,10.0,4.0,,3.0,1403900011363028
14,039,0001,1363,029,Guadalajara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1403900011363029
14,039,0001,1363,030,Guadalajara,10.48,19.0,19.0,,10.0,0.0,,6.0,100.0,34.0,10.0,34.0,8.0,6.0,4.0,3.0,3.0,1403900011363030
14,039,0001,1363,031,Guadalajara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1403900011363031
14,039,0001,1363,032,Guadalajara,10.5,22.0,22.0,,15.0,0.0,3.0,14.0,78.95,34.0,15.0,34.0,15.0,6.0,9.0,4.0,,1403900011363032
14,039,0001,1363,033,Guadalajara,11.97,24.0,24.0,,16.0,0.0,,12.0,184.62,37.0,16.0,37.0,16.0,8.0,8.0,4.0,7.0,1403900011363033
14,039,0001,1363,034,Guadalajara,12.18,93.0,92.0,0.0,69.0,0.0,14.0,14.0,85.9,145.0,70.0,145.0,70.0,38.0,27.0,14.0,22.0,1403900011363034
14,039,0001,1363,035,Guadalajara,10.29,10.0,10.0,0.0,6.0,0.0,,3.0,275.0,15.0,7.0,15.0,7.0,,4.0,,3.0,1403900011363035
14,039,0001,1363,036,Guadalajara,,,,,,,,,,2.0,,,,,,,,1403900011363036
14,039,0001,1363,037,Guadalajara,10.83,9.0,9.0,0.0,7.0,0.0,0.0,9.0,130.0,23.0,8.0,23.0,,3.0,4.0,,,1403900011363037
14,039,0001,1363,038,Guadalajara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1403900011363038
14,039,0001,1363,039,Guadalajara,16.8,4.0,4.0,0.0,3.0,0.0,0.0,,,5.0,3.0,4.0,3.0,,,0.0,,1403900011363039
14,039,0001,1363,041,Guadalajara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1403900011363041
14,039,0001,1363,042,Guadalajara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1403900011363042
